order_id,customer_id,order_date,order_status,shipping_mode
1983,1025,2024-11-16,completed,standard
1984,1130,2026-01-13,completed,same-day
1985,773,2026-06-21,completed,express
1986,1216,2025-02-07,cancelled,standard
1987,408,2026-01-16,completed,standard
1988,7,2025-10-23,cancelled,express
1989,1148,2026-04-08,completed,express
1990,1187,2026-07-01,completed,standard
1991,18,2025-11-17,completed,standard
1992,1857,2025-03-09,completed,standard
1993,1032,2025-05-26,completed,standard
1994,1016,2025-03-10,completed,same-day
1995,1442,2026-02-18,completed,standard
1996,516,2026-01-20,completed,same-day
1997,1702,2024-11-15,completed,standard
1998,589,2026-01-12,completed,standard
1999,537,2026-04-10,returned,standard
2000,229,2025-06-19,completed,standard
2001,443,2024-12-20,completed,same-day
2002,1073,2026-08-06,completed,standard
2003,579,2025-08-18,cancelled,standard
2004,1280,2025-07-06,completed,express
2005,1885,2026-08-20,cancelled,standard
2006,552,2024-03-27,completed,express
2007,258,2025-11-30,completed,same-day
2008,1743,2026-08-16,completed,same-day
2009,99,2025-05-14,completed,standard
2010,1959,2024-12-03,completed,standard
2011,1979,2026-07-27,completed,express
2012,415,2024-08-25,completed,standard
2013,223,2025-11-15,completed,express
2014,1298,2024-12-12,cancelled,standard
2015,1266,2024-10-18,completed,standard
2016,1947,2025-12-12,completed,standard
2017,642,2025-11-12,completed,standard
2018,1892,2026-06-03,completed,standard
2019,1764,2025-06-01,completed,standard
2020,527,2025-10-27,completed,same-day
2021,259,2026-05-04,completed,standard
2022,1795,2024-06-18,completed,standard
2023,586,2025-07-08,completed,standard
2024,1971,2026-03-13,completed,standard
2025,1252,2026-04-26,completed,standard
2026,21,2024-09-25,completed,standard
2027,702,2025-12-14,cancelled,express
2028,1460,2025-12-01,completed,standard
2029,555,2025-01-27,completed,standard
2030,511,2026-06-04,completed,standard
2031,30,2024-05-04,cancelled,standard
2032,1316,2025-12-28,completed,express
2033,1733,2026-03-30,completed,standard
2034,1879,2026-08-22,completed,standard
2035,1171,2024-07-07,completed,standard
2036,1446,2026-03-14,completed,express
2037,1379,2025-04-25,completed,express
2038,1892,2024-08-01,completed,standard
2039,513,2025-07-22,completed,same-day
2040,1253,2026-05-19,completed,standard
2041,1210,2026-05-05,completed,standard
2042,407,2026-05-04,completed,standard
2043,880,2026-06-24,returned,express
2044,641,2025-08-12,completed,standard
2045,403,2026-08-05,completed,standard
2046,1259,2025-08-08,completed,express
2047,1715,2024-06-10,returned,standard
2048,785,2025-09-21,completed,same-day
2049,889,2024-08-07,completed,express
2050,1459,2025-04-21,cancelled,standard
2051,864,2026-08-10,completed,standard
2052,289,2024-08-06,completed,express
2053,959,2025-05-12,completed,standard
2054,1000,2025-03-27,completed,standard
2055,919,2026-01-19,completed,standard
2056,1630,2026-05-04,completed,express
2057,345,2025-09-30,completed,standard
2058,1144,2025-03-28,completed,standard
2059,1887,2025-05-11,completed,standard
2060,354,2025-10-21,returned,standard
2061,559,2024-11-19,completed,standard
2062,616,2024-04-11,completed,express
2063,1766,2025-06-04,completed,standard
2064,1634,2025-01-03,completed,same-day
2065,1377,2026-05-19,completed,same-day
2066,367,2024-08-17,returned,same-day
2067,280,2026-08-28,completed,express
2068,849,2026-03-28,completed,express
2069,910,2024-03-09,returned,standard
2070,1291,2025-07-04,completed,standard
2071,803,2024-05-30,completed,standard
2072,1448,2026-08-02,completed,standard
2073,268,2025-10-16,completed,standard
2074,1499,2026-03-29,completed,standard
2075,24,2025-05-18,cancelled,express
2076,192,2025-12-26,completed,standard
2077,762,2026-04-26,completed,same-day
2078,211,2026-02-27,completed,express
2079,27,2026-05-02,completed,express
2080,1660,2026-06-03,completed,standard
2081,1870,2024-06-19,completed,standard
2082,256,2025-10-13,completed,standard
2083,1538,2026-05-07,completed,standard
2084,535,2026-02-18,completed,standard
2085,1879,2024-09-11,completed,standard
2086,1199,2026-06-15,completed,standard
2087,1587,2025-06-29,completed,standard
2088,18,2025-09-02,completed,standard
2089,1585,2024-03-28,completed,standard
2090,1091,2026-01-23,completed,express
2091,1635,2026-05-11,completed,standard
2092,1703,2025-06-15,completed,standard
2093,164,2026-02-17,completed,standard
2094,273,2024-12-22,completed,same-day
2095,1517,2025-06-26,completed,standard
2096,1781,2024-04-27,completed,standard
2097,1630,2026-05-27,completed,standard
2098,609,2025-09-18,completed,standard
2099,959,2024-10-28,completed,standard
2100,483,2025-10-18,completed,standard
2101,1093,2026-03-07,completed,same-day
2102,534,2025-01-20,completed,standard
2103,1093,2026-05-28,completed,standard
2104,42,2025-09-13,completed,standard
2105,85,2026-03-18,completed,standard
2106,1094,2025-05-23,completed,standard
2107,196,2026-02-15,completed,standard
2108,1768,2026-08-05,returned,standard
2109,828,2025-06-02,completed,same-day
2110,2,2026-08-03,completed,standard
2111,444,2025-03-13,completed,standard
2112,449,2024-02-15,completed,standard
2113,764,2025-03-04,completed,standard
2114,698,2025-09-27,completed,standard
2115,569,2024-12-22,completed,express
2116,1843,2026-08-02,completed,standard
2117,1370,2024-12-01,completed,standard
2118,1375,2025-11-21,completed,express
2119,1432,2025-05-28,completed,express
2120,1803,2025-02-23,cancelled,standard
2121,990,2026-05-07,completed,express
2122,1982,2025-02-01,completed,standard
2123,445,2024-10-29,completed,standard
2124,1914,2024-03-11,completed,standard
2125,558,2026-07-28,returned,express
2126,149,2026-01-16,completed,express
2127,661,2026-01-03,completed,standard
2128,713,2026-06-08,completed,standard
2129,1851,2026-04-08,completed,same-day
2130,164,2026-01-22,completed,same-day
2131,83,2024-08-12,completed,express
2132,297,2025-02-17,completed,standard
2133,854,2025-05-28,completed,express
2134,663,2024-04-16,completed,standard
2135,355,2024-07-06,completed,standard
2136,848,2024-03-15,completed,standard
2137,1783,2025-09-13,completed,express
2138,1376,2024-05-16,cancelled,standard
2139,1250,2025-01-11,completed,standard
2140,569,2025-08-26,completed,standard
2141,1746,2026-01-21,completed,express
2142,540,2025-04-04,completed,standard
2143,1006,2026-06-25,completed,standard
2144,729,2025-05-29,completed,standard
2145,529,2025-09-23,completed,standard
2146,1814,2025-08-29,completed,standard
2147,1599,2025-10-10,completed,standard
2148,1580,2024-12-06,completed,standard
2149,1721,2025-01-30,completed,standard
2150,1956,2025-08-05,completed,standard
2151,1555,2026-07-30,completed,standard
2152,286,2024-08-10,completed,express
2153,288,2024-04-27,completed,standard
2154,890,2026-08-26,completed,standard
2155,1595,2025-10-06,completed,standard
2156,1954,2024-04-17,completed,express
2157,1628,2025-08-06,completed,standard
2158,218,2026-03-24,completed,standard
2159,852,2025-01-28,completed,standard
2160,1453,2025-10-31,completed,express
2161,283,2024-12-25,completed,same-day
2162,639,2025-03-16,completed,standard
2163,247,2025-11-08,completed,standard
2164,1532,2025-08-16,completed,express
2165,698,2024-08-17,completed,standard
2166,996,2025-05-05,completed,standard
2167,964,2026-02-09,completed,standard
2168,1948,2026-04-27,completed,standard
2169,1202,2025-08-24,completed,standard
2170,1273,2026-04-20,completed,express
2171,271,2025-11-27,completed,standard
2172,1888,2024-04-05,completed,standard
2173,1843,2025-01-19,completed,express
2174,760,2025-03-17,returned,standard
2175,1104,2025-12-09,completed,standard
2176,1084,2026-05-09,completed,standard
2177,992,2025-07-31,completed,standard
2178,1079,2026-06-11,completed,express
2179,456,2025-01-22,cancelled,standard
2180,162,2025-05-09,completed,standard
2181,1432,2025-05-26,completed,express
2182,1061,2026-02-23,completed,standard
2183,1551,2025-07-14,completed,same-day
2184,1623,2026-06-14,completed,standard
2185,434,2025-04-30,completed,standard
2186,168,2025-04-22,completed,standard
2187,715,2025-01-09,cancelled,standard
2188,401,2026-04-09,completed,express
2189,1698,2026-02-19,completed,standard
2190,716,2025-09-01,completed,standard
2191,949,2025-05-18,completed,standard
2192,259,2025-02-16,completed,same-day
2193,212,2025-10-21,completed,standard
2194,1822,2025-06-21,completed,standard
2195,714,2026-08-22,completed,same-day
2196,1694,2025-07-20,completed,express
2197,1557,2024-10-29,completed,standard
2198,274,2026-04-16,completed,standard
2199,920,2024-10-15,completed,standard
2200,1670,2026-05-31,completed,express
2201,1107,2026-04-24,completed,express
2202,1862,2025-08-06,completed,standard
2203,839,2024-12-23,completed,standard
2204,416,2025-03-16,completed,standard
2205,445,2026-05-19,completed,express
2206,1492,2026-08-09,completed,express
2207,225,2025-03-30,completed,standard
2208,1397,2025-06-18,completed,standard
2209,279,2025-03-29,returned,standard
2210,1466,2026-06-15,cancelled,express
2211,1398,2025-01-16,completed,standard
2212,847,2026-05-04,completed,standard
2213,103,2026-08-12,completed,standard
2214,203,2026-04-14,completed,standard
2215,1168,2024-03-29,completed,standard
2216,953,2026-04-11,completed,standard
2217,1190,2026-01-17,completed,standard
2218,309,2025-02-08,completed,standard
2219,286,2025-03-03,completed,standard
2220,277,2026-08-04,completed,standard
2221,485,2026-04-07,completed,standard
2222,25,2026-04-11,completed,standard
2223,1661,2025-01-26,returned,standard
2224,830,2025-12-01,completed,same-day
2225,1528,2025-05-24,completed,express
2226,940,2026-06-04,completed,standard
2227,275,2026-03-17,completed,express
2228,1062,2024-02-02,completed,standard
2229,1896,2025-08-23,completed,express
2230,940,2026-01-31,completed,standard
2231,1445,2026-08-19,completed,standard
2232,885,2026-04-27,completed,express
2233,1290,2026-01-11,completed,standard
2234,26,2024-06-25,completed,standard
2235,213,2025-12-30,completed,same-day
2236,115,2025-11-27,completed,standard
2237,1286,2024-02-11,completed,standard
2238,1209,2024-06-27,cancelled,standard
2239,341,2026-06-06,completed,standard
2240,313,2026-08-22,completed,standard
2241,787,2025-08-29,completed,standard
2242,845,2024-11-21,completed,standard
2243,1895,2025-08-30,completed,express
2244,908,2025-08-29,completed,standard
2245,1425,2025-05-06,completed,express
2246,515,2026-05-25,completed,express
2247,1149,2025-05-02,completed,standard
2248,607,2026-04-23,completed,standard
2249,451,2025-05-30,completed,express
2250,1863,2026-05-13,completed,standard
2251,542,2026-06-11,completed,express
2252,177,2026-06-20,completed,standard
2253,749,2026-02-11,completed,same-day
2254,1903,2025-07-19,completed,standard
2255,1484,2026-07-02,returned,express
2256,798,2026-05-18,completed,standard
2257,106,2025-04-08,completed,standard
2258,778,2025-05-26,completed,standard
2259,1642,2024-08-15,completed,standard
2260,1952,2025-09-18,completed,standard
2261,1211,2026-01-18,completed,standard
2262,150,2026-01-01,cancelled,express
2263,1389,2026-07-09,completed,express
2264,955,2026-06-06,completed,express
2265,1306,2025-11-08,completed,standard
2266,808,2025-01-22,cancelled,standard
2267,754,2026-02-19,cancelled,standard
2268,105,2024-08-23,completed,standard
2269,735,2025-04-08,completed,standard
2270,846,2025-09-20,completed,same-day
2271,539,2025-11-18,completed,standard
2272,200,2024-09-04,cancelled,standard
2273,717,2026-07-09,completed,standard
2274,1557,2025-08-05,completed,express
2275,665,2026-07-26,completed,standard
2276,475,2025-09-03,completed,standard
2277,316,2025-08-29,completed,express
2278,204,2026-05-04,completed,standard
2279,418,2025-04-29,completed,standard
2280,22,2025-08-14,completed,express
2281,1819,2026-07-12,completed,same-day
2282,367,2026-06-20,completed,standard
2283,398,2024-09-14,completed,standard
2284,1858,2026-07-26,completed,standard
2285,476,2025-09-01,completed,express
2286,164,2026-02-11,completed,standard
2287,1145,2024-11-19,completed,standard
2288,86,2025-11-21,completed,standard
2289,1974,2025-10-22,cancelled,standard
2290,971,2026-02-03,completed,standard
2291,92,2024-01-03,completed,standard
2292,179,2024-11-20,completed,express
2293,611,2026-08-22,completed,express
2294,1960,2024-09-19,completed,standard
2295,1501,2025-08-21,completed,standard
2296,1918,2026-05-21,completed,standard
2297,1008,2026-04-11,completed,standard
2298,623,2025-12-23,completed,standard
2299,775,2025-08-30,returned,express
2300,703,2026-05-11,completed,standard
2301,251,2025-09-24,completed,standard
2302,1349,2025-12-18,completed,same-day
2303,655,2024-05-25,completed,express
2304,1791,2026-07-15,completed,standard
2305,1015,2025-10-14,completed,standard
2306,1012,2025-05-30,completed,standard
2307,1548,2025-11-25,completed,express
2308,46,2026-08-27,cancelled,express
2309,1594,2025-05-23,completed,standard
2310,953,2025-12-31,returned,standard
2311,1734,2026-07-04,completed,standard
2312,72,2025-09-01,completed,express
2313,314,2025-05-18,completed,standard
2314,1366,2024-06-23,completed,express
2315,153,2024-08-02,completed,standard
2316,1252,2025-05-02,completed,standard
2317,1906,2025-06-26,cancelled,standard
2318,459,2025-06-11,completed,standard
2319,427,2024-05-31,completed,standard
2320,1363,2025-10-11,completed,standard
2321,276,2024-05-10,completed,standard
2322,1439,2024-09-09,completed,standard
2323,1989,2025-03-28,completed,standard
2324,1011,2026-06-22,completed,standard
2325,1986,2026-04-20,completed,express
2326,1219,2026-08-27,completed,standard
2327,1054,2026-07-31,completed,standard
2328,1535,2026-08-11,completed,standard
2329,892,2026-07-05,completed,standard
2330,254,2024-12-29,completed,same-day
2331,578,2026-05-30,completed,standard
2332,1248,2025-11-21,completed,standard
2333,1881,2026-02-17,completed,express
2334,77,2026-04-08,returned,standard
2335,1427,2026-08-10,completed,standard
2336,1367,2024-10-07,completed,standard
2337,474,2024-07-23,returned,standard
2338,1996,2026-08-30,completed,standard
2339,1216,2026-03-03,completed,standard
2340,1917,2026-08-05,completed,standard
2341,1139,2025-01-03,completed,standard
2342,1991,2026-04-27,completed,standard
2343,187,2024-05-11,completed,express
2344,29,2025-03-15,completed,express
2345,1530,2024-06-13,completed,express
2346,614,2025-11-14,completed,standard
2347,1732,2024-05-25,completed,express
2348,1596,2024-01-16,completed,standard
